,X,collisions
1501,1501,"[0.38922791996842454, 0.38765469592286084, 0.39629286657659435, 0.39497623278205535, 0.40754969099716054, 0.4069394882696834, 0.399620378103409, 0.40053420749104596, 0.3990402866991633, 0.4051276602204074, 0.40377959927140256, 0.3999089184060721, 0.4044565200892518, 0.39767120584172094, 0.40197045830613454, 0.3909656847859095, 0.4022705885924172, 0.40562169713903906, 0.40170031880977686, 0.3971249013297711]"
1502,1502,"[0.39409980282117396, 0.40745290745290746, 0.4067596061952944, 0.400163777808107, 0.3927097870274862, 0.3889301803509943, 0.39351697357643417, 0.39013548161971084, 0.38611848592884773, 0.3960893176784685, 0.3808989275366716, 0.3889226008070633, 0.386867844415801, 0.39885313794201976, 0.3881910310091632, 0.4054095053169703, 0.38202537023549404, 0.4099206409419905, 0.38874982933600327, 0.38879114212043075]"
1503,1503,"[0.3839843513070904, 0.37998817841499827, 0.3945233727048049, 0.3992055911826686, 0.4065304390007276, 0.39706528824144677, 0.4083646616541353, 0.38650111429481054, 0.39931171449796093, 0.39720419673721874, 0.4091267554369256, 0.39813565744600227, 0.3878225537463234, 0.4011951526549679, 0.38375090997330746, 0.39527267765362284, 0.399936347240956, 0.39197259526480127, 0.39964516422527524, 0.3945677215957318]"
1504,1504,"[0.39773398567079177, 0.3908387233591348, 0.4010421400224181, 0.3935541547972604, 0.39544152636125296, 0.4028901208761247, 0.3916574493552933, 0.40080008485748486, 0.3963422025577308, 0.3909921374358042, 0.3898456551703246, 0.42009942105422693, 0.3968388670839079, 0.40158470442081023, 0.3923945155670025, 0.40217572461023315, 0.38564091687245294, 0.38372868005695415, 0.3915402452146765, 0.3970245129230676]"
1505,1505,"[0.3959137928423221, 0.4013623978201635, 0.3793850020439371, 0.40594254230617866, 0.37991339107261823, 0.4054279054279054, 0.4006481607681008, 0.4178424367203585, 0.39121680947046533, 0.3948953949559478, 0.3919923679149568, 0.38732191791191656, 0.3986953823800947, 0.3818994244168434, 0.3942719607635367, 0.37714251105323726, 0.39729533270739315, 0.3919870387474827, 0.38609798934108525, 0.3965415423751912]"
1506,1506,"[0.39052099721650735, 0.41298394783424364, 0.3917075089247897, 0.40896714467235434, 0.3957441012213764, 0.41630875325146693, 0.3962335558684167, 0.41364186327888686, 0.39839378081611665, 0.40033901383297515, 0.3994945214601368, 0.38646919108636785, 0.4071445863342008, 0.39780342798360135, 0.4024120815931239, 0.39771214138724126, 0.38647335684126094, 0.3870391670197954, 0.40160411622276027, 0.39100633974368676]"
1507,1507,"[0.4087060388883849, 0.39753627569528416, 0.3927469602564878, 0.3993134838426759, 0.38697341173269645, 0.3848643416714558, 0.3985237619868712, 0.40212656543045555, 0.408646866682797, 0.4027231467473525, 0.4028991202877959, 0.40098254100219183, 0.40478026214340784, 0.3994647797886334, 0.3900447562598282, 0.41456184397592183, 0.3835442463827278, 0.3920326555295185, 0.3854294223471964, 0.3996068944662836]"
1508,1508,"[0.4011367759100254, 0.39607327468939874, 0.3873317115184116, 0.38613188307273966, 0.3953699226305609, 0.3998730561726436, 0.39996977710615794, 0.39659679929880765, 0.3953129957844159, 0.4098930319695413, 0.3958594635436343, 0.398579523989422, 0.40032647632290924, 0.40440476729958763, 0.4005862532674554, 0.40056513395487997, 0.40121180985766525, 0.3997430859906302, 0.3852734032584711, 0.3931097008159565]"
1509,1509,"[0.40740125619036116, 0.3997282403563071, 0.39822394055637783, 0.3869331562103738, 0.37981487912784817, 0.38769007746553313, 0.4001600821553703, 0.3895709690572192, 0.40199350600317146, 0.4018086294876053, 0.4056078153074937, 0.4015222447068773, 0.40686718608443556, 0.3936089884925549, 0.3962748294391113, 0.37902081005164756, 0.3990431055300652, 0.39948044886801287, 0.3929952274512173, 0.39631301617018705]"
1510,1510,"[0.38417891528083786, 0.40247841574593973, 0.3851842907598032, 0.39672314168037054, 0.38484642668477853, 0.3973468956566358, 0.3965275156639239, 0.40589309153452724, 0.39667637691878105, 0.4031788199423405, 0.3920497419335366, 0.39690083891604805, 0.40460238418590616, 0.3973716768761882, 0.3998340874811463, 0.3992845930934557, 0.39962289765442344, 0.39749875541207175, 0.3880673587638822, 0.4027916100799759]"
1511,1511,"[0.4115483190110056, 0.3990375912628975, 0.40681417130446584, 0.38044953990043745, 0.395586660432284, 0.4109779084671643, 0.3836849804696337, 0.3903862686837303, 0.3990528189194896, 0.3899912547872501, 0.40007543184732597, 0.4063452312705549, 0.3938763197586727, 0.4026983384392497, 0.40427938116348505, 0.3923239330417735, 0.4020806633999246, 0.40098039215686276, 0.3872023405570888, 0.3997798519278035]"
1512,1512,"[0.40474324975891995, 0.4013205499276411, 0.38683226817798144, 0.38039186134137154, 0.40474934832070153, 0.39437447270097625, 0.4005848834755344, 0.3956917978458989, 0.38882610857478644, 0.3907919523773642, 0.3904625583848124, 0.3941384766066451, 0.4007716421509525, 0.3944082069204465, 0.3933615712756817, 0.401498025740724, 0.4053992945645293, 0.4085496367308794, 0.38629339845928873, 0.40279410434939866]"
1513,1513,"[0.38941663530297327, 0.38063029134403903, 0.40524342313310346, 0.4175993010890358, 0.3860950976112708, 0.3947546709624968, 0.3945529043142926, 0.3924580584922141, 0.39529036240721505, 0.3877717022911112, 0.39919281970965603, 0.4145118296411199, 0.4089190207156309, 0.4038649816993267, 0.38455863533025186, 0.39273181825027487, 0.3978101090427134, 0.39156880457693466, 0.3920895275104303, 0.39327179363621306]"
1514,1514,"[0.39569633586637576, 0.40159530438708707, 0.3950583844950042, 0.4036722100985778, 0.40511261905120144, 0.39571918839183573, 0.39550429846881163, 0.40359723058398556, 0.402730118596111, 0.399467076144883, 0.3970389094520177, 0.3909378292939937, 0.396206818694965, 0.4074330528502401, 0.40026485681178614, 0.4127748596541396, 0.4088262289162065, 0.3865424835617881, 0.3924077307483894, 0.39439820598106645]"
1515,1515,"[0.397857390048299, 0.40188630996254454, 0.3879997593333534, 0.39526452758096786, 0.4000691874981199, 0.38990673886883276, 0.4088066388045341, 0.3999037318933229, 0.39346135915905983, 0.38620233369421386, 0.40545946758911117, 0.3847843090066783, 0.3955306926524106, 0.40322192473150625, 0.3849266641594584, 0.38890225563909775, 0.4017568400944602, 0.40573671860898863, 0.39479542719614924, 0.38678479032549185]"
1516,1516,"[0.3893515317319544, 0.3918102281951836, 0.39715011498744907, 0.3923561516140187, 0.4082203313388857, 0.4049523408605707, 0.39195239955524835, 0.39197006806809814, 0.4056097524313437, 0.3990892559250966, 0.4017465279865328, 0.38457724151402684, 0.408282600526118, 0.39650014282063234, 0.39644107789650873, 0.4076867600216359, 0.3969664171251616, 0.40842212837583974, 0.39170423805229937, 0.3964615338363948]"
1517,1517,"[0.39741317149381084, 0.3921097306311314, 0.39564531871762143, 0.3994411729359452, 0.401468733105064, 0.39525869839552913, 0.38633939703474485, 0.3862110401802478, 0.39172935717825125, 0.3968640173019735, 0.4015142410767937, 0.3890199023657529, 0.38624076410163993, 0.400126137489864, 0.4066123895932224, 0.40668548774627583, 0.39817332391954213, 0.39219160597642466, 0.40711860332341715, 0.3928705553636077]"
1518,1518,"[0.39267165030472245, 0.38992341192371227, 0.3874990620544759, 0.4022940187364881, 0.4011407985589913, 0.4011257880516361, 0.39213773228062804, 0.39521092928989643, 0.3945069788383611, 0.3933702652794667, 0.3971747256541516, 0.38465926148303814, 0.39737375253245294, 0.4078471398766192, 0.3972567792667737, 0.39253500622833215, 0.37474477540235407, 0.3919229210751429, 0.4031831831831832, 0.41030259365994237]"
1519,1519,"[0.39546327412385984, 0.39944192745056856, 0.4008433753020094, 0.39891710287522686, 0.3988634318958796, 0.4003119703628155, 0.41397365499444894, 0.39230099912988686, 0.3988776689123291, 0.40878550646390116, 0.379223429154414, 0.4008369832603348, 0.3911009133036397, 0.40491082812101575, 0.3982239822398224, 0.41995199519952, 0.40404782980511006, 0.3918345307555009, 0.3963781488649833, 0.398364468452247]"
1520,1520,"[0.39718077528679613, 0.3959741602841769, 0.40502722078077896, 0.39085594363663617, 0.4104851283281362, 0.39342099344798115, 0.4006297323637454, 0.39612744657255045, 0.40786848854824437, 0.40324345388869737, 0.40122022515702527, 0.39986507758039125, 0.3822171593021164, 0.4038473071848387, 0.3880934890484686, 0.40320815531069637, 0.39203838368693306, 0.4104425017619098, 0.40137002728063076, 0.3919834512531479]"
1521,1521,"[0.39593224400545163, 0.38786516853932584, 0.39827955700091416, 0.3878061568421841, 0.40160299625468165, 0.39767177059299436, 0.4011353594056588, 0.3957833852793095, 0.4005272855281094, 0.39337998411675684, 0.3944372884402241, 0.4135352990530984, 0.39451603236439914, 0.3933018655877725, 0.4049316874400767, 0.40037149105725156, 0.38530337078651683, 0.39447191011235955, 0.38344141742425375, 0.395751247209696]"
1522,1522,"[0.3928929753365579, 0.405208801077683, 0.40604745153805855, 0.39339770940938695, 0.3975901811106122, 0.3973433568946927, 0.4078417276961555, 0.396855581343116, 0.40140760706798445, 0.38887890496300953, 0.41057044467734694, 0.3961241238842629, 0.4086534863881946, 0.3928560735351358, 0.4013117503481529, 0.40277549065105767, 0.38957675205485603, 0.41052663093919345, 0.38430785355993113, 0.4014494706736744]"
1523,1523,"[0.39981441570881227, 0.39783964931703597, 0.4127468581687612, 0.4005564114453236, 0.3977498840532009, 0.3932323625370409, 0.3998324306532212, 0.3913102004187855, 0.3867159444577448, 0.4018434282978214, 0.4091405326992388, 0.3971901790924189, 0.39520268147061904, 0.4175743611227482, 0.39790027816827683, 0.4032405260244461, 0.39855462788401114, 0.39318311039291376, 0.3953498810539073, 0.39650529591287176]"
1524,1524,"[0.41780934579439255, 0.3964377579709278, 0.4047985649151656, 0.3988304443414145, 0.41083788026010915, 0.4061691661308892, 0.4041627416677881, 0.40551410672368166, 0.3944346421842758, 0.4015492515440176, 0.4107561919851721, 0.4118966445361565, 0.39886346642739645, 0.3930872613655051, 0.4100984116538542, 0.4073381875812987, 0.4021116544782927, 0.40490889250960405, 0.3982561617611869, 0.39961130213783824]"
1525,1525,"[0.403281481149415, 0.38951047906427855, 0.39337696882752027, 0.3901943502487265, 0.4005796841617737, 0.39940854915314994, 0.39139592202554335, 0.39014478028956057, 0.4037151055054098, 0.40585730295106465, 0.4005319307892299, 0.4070621975264384, 0.38691312273990613, 0.39137451806688783, 0.39878400382426316, 0.39210235255432996, 0.4032450845634375, 0.39923499880468566, 0.4105315063580533, 0.40275785825265925]"
1526,1526,"[0.3941896938013443, 0.3898821526190796, 0.39318982504329136, 0.3991754794766087, 0.38991503785220466, 0.4036667114554874, 0.3990654484653052, 0.3885795327312085, 0.3924732787962023, 0.3944522450930601, 0.3978322858038607, 0.39044931236840924, 0.40041800403075317, 0.4074428050893017, 0.41010137203087443, 0.4030189468026337, 0.39765514151295644, 0.39632616487455197, 0.39582307014793916, 0.3893052279580808]"
1527,1527,"[0.3849619573325377, 0.4001103917415043, 0.40030141605861197, 0.40526787046709445, 0.40156047202040845, 0.3988267606054274, 0.3909831661891118, 0.40398507462686567, 0.4028596588110625, 0.40740409149917184, 0.39417953884038504, 0.38710351206994303, 0.39746306521414715, 0.3968715950984343, 0.4012209319681185, 0.4046052140693319, 0.3902966809933142, 0.4015692826349628, 0.392087511938873, 0.4002149125425348]"
1528,1528,"[0.40566741237882176, 0.4091641069990755, 0.4045180049205994, 0.3984934367541766, 0.40633713561470214, 0.4064121682075753, 0.39571371045920267, 0.39540085898353616, 0.3971518043543096, 0.40653509033450597, 0.4083900023860654, 0.39650237051614634, 0.4101898668098498, 0.3880247557974797, 0.39326026988742263, 0.4030896782082252, 0.4063441405434426, 0.39200918689971964, 0.40271027758728645, 0.40827678771158005]"
1529,1529,"[0.3956125840151414, 0.41068447412353926, 0.4022649381612278, 0.3937511174682639, 0.40745045447772316, 0.40616058655221743, 0.3963228392210617, 0.41733351215223446, 0.3925150102054499, 0.3878159275154983, 0.40933885775605106, 0.4118488710038006, 0.3897648356233793, 0.3917863742027776, 0.39035623788940227, 0.4133645291566696, 0.40553874588245814, 0.3864171409839974, 0.39440419759711415, 0.39495760754570786]"
1530,1530,"[0.3961637552309044, 0.4052761723172258, 0.3920380078636959, 0.40067014147431124, 0.39480620039608677, 0.4012718932443703, 0.40321691860898057, 0.403321417932678, 0.40526652864866475, 0.41757767120431327, 0.40063725563182107, 0.4035001489425082, 0.38233848262300946, 0.4030506606289008, 0.4057584604385129, 0.40979162632746985, 0.3979977951911331, 0.41321341890141305, 0.4070586833127244, 0.3998957635321272]"
1531,1531,"[0.4042084585850769, 0.39597595094946125, 0.406195111785895, 0.39889555393477516, 0.4075694661487402, 0.39367371241440907, 0.41133210266182335, 0.3989462247160909, 0.40687725980924605, 0.39709187242339006, 0.3971157280628646, 0.3834900886957557, 0.40996026016937803, 0.4069156457927092, 0.3991816085112715, 0.38587563055220747, 0.411511669445106, 0.40415965698462086, 0.40292396790185947, 0.3919701186029554]"
1532,1532,"[0.4084322651670683, 0.39692124637465603, 0.3987118654152226, 0.3941828460909023, 0.3897397769516729, 0.4044338640083321, 0.4150595512467845, 0.4007465572112668, 0.4046609854399976, 0.3903516601213852, 0.41627235663482426, 0.4119501531689617, 0.4065214804236582, 0.3870464009518144, 0.393692005710207, 0.39605580177875604, 0.39887607040913414, 0.39557399723374825, 0.39492624315964786, 0.40731819736235636]"
1533,1533,"[0.4044497948992331, 0.4056532271247901, 0.39715458032289713, 0.397803439000104, 0.40626486679352997, 0.4104454319813326, 0.3998542902597499, 0.4016171705460923, 0.395862745389428, 0.39841845531838993, 0.40921316591128615, 0.4032044708015636, 0.3906709873056456, 0.40177483128697566, 0.40690864770058566, 0.3919577820722462, 0.3940565210281416, 0.40769916765755054, 0.4016532365971871, 0.418678280516083]"
1534,1534,"[0.40746572391972785, 0.4099901969521433, 0.39759089828897337, 0.4035981697171381, 0.399064101611825, 0.40290879919183514, 0.40222525921744556, 0.39761738536266544, 0.4062216942608954, 0.3945902589011185, 0.40790275362964945, 0.4126802607933703, 0.4137362392476713, 0.4119464622606474, 0.3985027182793143, 0.40136094850384807, 0.4145319465081724, 0.3928401593057124, 0.40302341812565895, 0.3909780023781213]"
1535,1535,"[0.3875124326410641, 0.39425118406010123, 0.40059082879325447, 0.4005968199296287, 0.40723424466411373, 0.3900700795818981, 0.4020442677427012, 0.39730889756879983, 0.40509713063625025, 0.39198277781901864, 0.4032097629051175, 0.39613203906551486, 0.40859177919572637, 0.40318294511498093, 0.41301476589745495, 0.4038684202713535, 0.40460418832615475, 0.4011490669398299, 0.39807669476433577, 0.4104839786877217]"
1536,1536,"[0.40300256642288124, 0.3918700393145909, 0.39256578361861816, 0.4153191110583628, 0.4075486254321024, 0.4108578889581293, 0.414503850776833, 0.40022253542022107, 0.3938939904167099, 0.3994272487165029, 0.4069255077667166, 0.4094907510420839, 0.3990478026786112, 0.404659790754619, 0.3906032103967006, 0.39187906121116817, 0.4022720868494817, 0.4063348416289593, 0.40138033395176254, 0.39973603037133704]"
1537,1537,"[0.39746726574432434, 0.3968576298821611, 0.3970051890289103, 0.4059058094546317, 0.39485309377686856, 0.40720205179903046, 0.39882867521684334, 0.3988141999555325, 0.40918797081677444, 0.4098982890015716, 0.4144178874325366, 0.3947411351199039, 0.4074041127370309, 0.4040565785962103, 0.4021647268144414, 0.41117865085248334, 0.40638531348241297, 0.40335275023344747, 0.39753090079141595, 0.4117027900495152]"
1538,1538,"[0.4070627287680977, 0.40250966680987865, 0.4031055992650872, 0.4083616053571164, 0.3961484334493741, 0.39335397561445357, 0.4055967882908908, 0.4029760052169016, 0.3933423208545059, 0.4012093188689312, 0.40374814814814813, 0.4063111111111111, 0.40970637907024976, 0.4049344298733052, 0.4121829817492297, 0.39727123238967155, 0.40688990961623944, 0.40491570120596165, 0.40425468874996295, 0.40896026548934783]"
1539,1539,"[0.40664563990937763, 0.39829140818169706, 0.3863400764150105, 0.4067691214355512, 0.4022564740372229, 0.41403810003108393, 0.39824974456932166, 0.4101011297510994, 0.38777988390001183, 0.40077296688977077, 0.40538379530916846, 0.39956745867156485, 0.4060380822647991, 0.41366645439331784, 0.3976370958190217, 0.39831813336491767, 0.4092975053667925, 0.39557543090682934, 0.40552142698541926, 0.4085489580401973]"
1540,1540,"[0.39420302720937456, 0.41197797969633293, 0.4115810346868711, 0.40772189349112425, 0.41428634823898347, 0.4038791572967215, 0.39287405303030304, 0.4053358573160993, 0.3915957682917807, 0.40901964264584073, 0.4124262018554962, 0.392718123288685, 0.4058995828278943, 0.4070961441718699, 0.4025776094226273, 0.40719475561211654, 0.40118094505201785, 0.4043768403296687, 0.4141590562602685, 0.4078232953116447]"
1541,1541,"[0.40351292211248446, 0.39395104068117315, 0.38339570175568344, 0.4028502579720001, 0.40629758296991647, 0.4190939468314753, 0.4041555752735877, 0.4034285883327417, 0.39963611620614164, 0.3957951386835413, 0.41443905612395765, 0.3984268732627595, 0.40043776620918126, 0.4042559484199163, 0.39062800360802635, 0.4048935541099941, 0.39729450029568303, 0.40092288579288315, 0.4011415558874414, 0.4076663808650918]"
1542,1542,"[0.400771595813871, 0.4137350216456613, 0.40854685699086796, 0.3967862105667741, 0.4085811799122379, 0.4020182916919076, 0.4176876579519087, 0.3915830834453521, 0.39690630263274534, 0.4025542104562991, 0.41748921331047933, 0.413023887961472, 0.40533033920340383, 0.390314190287589, 0.39617203665385753, 0.39233565854812014, 0.3963139770325594, 0.396140547888531, 0.4126052903797843, 0.40533073297578415]"
1543,1543,"[0.4082494940093664, 0.3939389464045724, 0.39531243077195727, 0.4056429573823768, 0.3941694234404537, 0.40112819149721646, 0.3908259861474163, 0.4061641204456133, 0.4102113456113663, 0.40824766631218246, 0.39812819225886453, 0.3913088417695352, 0.41087251890359167, 0.39610188261351054, 0.41405846122032997, 0.39798358526216343, 0.40301880104565124, 0.4024781061243779, 0.40752499224760413, 0.4102200561216955]"
1544,1544,"[0.4027363698084246, 0.4054572554343816, 0.4080397857237726, 0.40921565155807366, 0.4008647404303043, 0.40596953235710914, 0.41261104388631464, 0.3957589351592244, 0.4034572348026335, 0.4026836721137239, 0.4048114530292967, 0.41769237580802265, 0.4126398441420433, 0.40211101269560084, 0.40025090399232527, 0.406274440361828, 0.3983916187103438, 0.4053938356164384, 0.40473379766261364, 0.4067301306176666]"
1545,1545,"[0.42189274913328906, 0.4017846607669617, 0.39939519103112553, 0.40315989791552953, 0.39673528370885924, 0.40253668608509696, 0.41088575853676523, 0.407120628880728, 0.4096412192352499, 0.3986365849699724, 0.39862862198628624, 0.40964672910981637, 0.40574302401038287, 0.4019142284096272, 0.4012890094979647, 0.4006342650637953, 0.3919263727673633, 0.4001474382602285, 0.3993213837869735, 0.4005988995589385]"
1546,1546,"[0.3874467489202376, 0.4061168840739922, 0.4082844596386785, 0.41268016623927845, 0.40560172088637436, 0.3965016725365085, 0.40089671548456557, 0.4167084205252144, 0.4113217001709603, 0.40493772569828285, 0.4041828793774319, 0.4087598773440264, 0.41322837895605774, 0.4004922695986676, 0.4047313729825337, 0.3939621751499875, 0.40611965156897134, 0.40367891990684784, 0.3972027353652066, 0.41007915333932754]"
1547,1547,"[0.4149083515058643, 0.4079381443298969, 0.3974608224343113, 0.3948884142299477, 0.4098973747368111, 0.4060097216084843, 0.4066351548350046, 0.4032407748398026, 0.40787380699893955, 0.39374567308400477, 0.40257845881832915, 0.40071000338798296, 0.39735070063506567, 0.3929671041970507, 0.40393595239147406, 0.41446496421313067, 0.3987419160000589, 0.4040005302617431, 0.40959186680418447, 0.4103588005599352]"
1548,1548,"[0.40956334834967467, 0.39925208327198847, 0.39927284503061705, 0.407437396028089, 0.4061598256875331, 0.3985277880014722, 0.40302374538120683, 0.40811280209590534, 0.41427688140383934, 0.41081996172530544, 0.4017368266117162, 0.3974902168476182, 0.4062016873536817, 0.3973175507560031, 0.4023142491203792, 0.40862985263591795, 0.4037272566684331, 0.40375808090476684, 0.40379746835443037, 0.4075224495804505]"
1549,1549,"[0.4055353755202282, 0.3956987981936129, 0.4130783376241265, 0.4041019303201507, 0.41307449077138025, 0.3964520541900181, 0.40533466650982236, 0.4022095708842697, 0.4010003677822729, 0.4099033496623858, 0.4039839347976402, 0.406182412052908, 0.4099361520581399, 0.40164440783667704, 0.3969489231493468, 0.4111132355752967, 0.4053242682442276, 0.40209749065984174, 0.3983755389120231, 0.39562799729324194]"
1550,1550,"[0.4033016787698821, 0.40559060096754745, 0.40197880066450065, 0.40579198823961776, 0.40381845439313324, 0.4017857142857143, 0.4037757487539147, 0.40960402151865244, 0.4089331921900729, 0.4090708615113202, 0.40777869238005643, 0.4129511209114296, 0.4083333333333333, 0.4109017140505101, 0.4032286520818631, 0.4052361562320843, 0.40647836379409213, 0.40585269779678707, 0.41275606994220504, 0.40386283127305866]"
1551,1551,"[0.40658339456282144, 0.4152942040696393, 0.4081779580082573, 0.41849566622594386, 0.3875512332711434, 0.4177536870556437, 0.4150286469810489, 0.3995591800749394, 0.3919240603050519, 0.4124524477476022, 0.39977960622979725, 0.404184973476555, 0.4124810859249901, 0.4124684027981894, 0.41437893127976017, 0.40168617716610605, 0.3936869020852621, 0.4102243839360498, 0.39537241075363594, 0.39714373870498526]"
1552,1552,"[0.4014559971819409, 0.3941534034181007, 0.399958891237961, 0.3962773765486466, 0.38662692527933984, 0.4033212445123115, 0.40094533497739415, 0.4129001952350895, 0.4021237846253268, 0.40993086847396926, 0.39881389272188134, 0.4111057275837261, 0.3977598026982193, 0.3935942224701289, 0.3898633474731759, 0.404642013007032, 0.4098189772877424, 0.40782557627367494, 0.4153828077956792, 0.4052375849566226]"
1553,1553,"[0.41979221693960206, 0.4115074764846582, 0.419078493787681, 0.4050029342723005, 0.41075959578181603, 0.3921119816885289, 0.39802863177657827, 0.3883174621806817, 0.40573289520009387, 0.4025375870920425, 0.4074356753900574, 0.40892684215159786, 0.3996184606354098, 0.3998327243914249, 0.39336131247615413, 0.40642331054314973, 0.4082860202749292, 0.3918474591198661, 0.4074666275487751, 0.3997945104946426]"
1554,1554,"[0.4042234931808183, 0.41777106667448544, 0.39453737776539755, 0.4009501048340982, 0.41066533765262897, 0.4092181842170847, 0.414471466056848, 0.40157514959521295, 0.4065254050883496, 0.39313883594780824, 0.406123975304659, 0.40030796304443467, 0.400269818459102, 0.3971696729725766, 0.4059792091256983, 0.40672374864381433, 0.4137789444354827, 0.3961220867983749, 0.40656261918033265, 0.41945275382720393]"
1555,1555,"[0.40313031244504366, 0.40075603287863915, 0.41752622633768977, 0.41341306132020167, 0.41359752612372314, 0.38913237859310185, 0.39162283721816077, 0.3982599015701898, 0.3992204328649092, 0.40835763161365, 0.40706771764292204, 0.39395538357810805, 0.40963237556594234, 0.4140426965962871, 0.4148657162532417, 0.4103018757327081, 0.4057119411514734, 0.4134337764359309, 0.41462663813069867, 0.4103657464392474]"
1556,1556,"[0.40864025774328183, 0.4048414023372287, 0.4182571884750033, 0.40669849452287504, 0.41253608005743503, 0.3959141832027532, 0.3951376684241359, 0.39262959002826886, 0.3972502452523537, 0.3926123381568926, 0.403502862916807, 0.40605270482077727, 0.41711942593541773, 0.4035326683949207, 0.40929598921864474, 0.3932556300699915, 0.40881534631717675, 0.4144283998711227, 0.41646290575264644, 0.40613144673433815]"
1557,1557,"[0.3983264088009831, 0.4084775035859606, 0.4102736718864335, 0.4146502129902068, 0.4054722364474358, 0.40767902101996606, 0.39233707503402654, 0.3911007025761124, 0.3976645839125536, 0.4129047368112887, 0.3987177798269881, 0.3975933597810016, 0.3956410443940613, 0.39708227857362344, 0.4039455005780685, 0.40703341089695744, 0.394970154494382, 0.41550707460895775, 0.4141087223947045, 0.38997014750643877]"
1558,1558,"[0.4125683859454083, 0.4049799572812125, 0.4010735074736011, 0.4112038837790808, 0.4043051006083294, 0.4058140555084374, 0.4025408242328553, 0.41075816075816074, 0.4120442813062108, 0.39022748884500036, 0.3934438219504703, 0.40808388049661465, 0.395946953635606, 0.40631261792280354, 0.41585997133916297, 0.40254764028840107, 0.39853450923610195, 0.41419590643274856, 0.4074930146144506, 0.41321576884833594]"
1559,1559,"[0.41046324711383897, 0.4055318402432606, 0.40221251223896304, 0.42195289542550546, 0.4053232383764269, 0.4105127755364556, 0.4032541005174985, 0.41675678835530355, 0.3957248961927598, 0.40921314158774696, 0.4027408467989364, 0.39699131604339055, 0.3963339764953517, 0.40411289261754774, 0.39258880280660724, 0.3986955822353509, 0.40335790335790334, 0.4163292748878203, 0.39827276314059007, 0.4007949264985241]"
1560,1560,"[0.41547834726199523, 0.405626478922614, 0.398881653867492, 0.40637007816494997, 0.4141914191419142, 0.41412857706297385, 0.4088571345080506, 0.40315558802045287, 0.4058013349496838, 0.41474600531650746, 0.4069655373831776, 0.4017555902843706, 0.4038644097501132, 0.4141350703978501, 0.40901855989252495, 0.4101684022959966, 0.3969095503074384, 0.41930677884404716, 0.4089613748958744, 0.41389842893679213]"
1561,1561,"[0.4042220827189512, 0.41297172566888657, 0.4035935310602522, 0.41501226205769004, 0.40300991139591574, 0.3964337307204039, 0.4040235926185471, 0.4087021251751518, 0.40792431895821774, 0.4016435316956401, 0.3940526415672764, 0.40624680726848134, 0.40936697033403413, 0.3938982556017809, 0.41454264109077105, 0.4133078349221179, 0.4080631741814944, 0.4234653667649377, 0.40547249153136317, 0.40347600215973267]"
1562,1562,"[0.40267810257307896, 0.4110620049884042, 0.39828172177895765, 0.41856428060859796, 0.4021415650347202, 0.414248213504448, 0.40788552424295466, 0.41880640975168776, 0.3911432655561714, 0.3930191513878557, 0.41922117334656184, 0.40389159543743985, 0.41415836239221465, 0.40955591553201115, 0.39560631919828454, 0.4155071322306817, 0.4013506220737737, 0.3956379021081042, 0.4034862519145212, 0.41733409193691917]"
1563,1563,"[0.411399416909621, 0.4131648374072617, 0.40378673041044777, 0.402256790051463, 0.40749435007654733, 0.4042587325895136, 0.40629829421198427, 0.40896170721397024, 0.4201688022040495, 0.3870262390670554, 0.39582907977249526, 0.4169279454012512, 0.3974200131185774, 0.4169060080768614, 0.4045235284687914, 0.39787690109217105, 0.41462348036500396, 0.4069457201592092, 0.39930909832959216, 0.4037494351064915]"
1564,1564,"[0.40065568993151685, 0.39753226699297844, 0.41611403419276793, 0.39635860461728933, 0.4035348457694045, 0.409669804447294, 0.4153830460063246, 0.4140356497932079, 0.40299224986888876, 0.4033367332070523, 0.42309485647675943, 0.42134553189009644, 0.4154888532711642, 0.39236004838733185, 0.39570641560031483, 0.41246303768335496, 0.4033047735618115, 0.4097505536775848, 0.4034182803689295, 0.40155863073561543]"
1565,1565,"[0.4146149702255289, 0.4185958475291925, 0.4036697247706422, 0.40386799871843415, 0.4190946286346627, 0.41738105287670835, 0.4253280323881923, 0.41838561758497705, 0.4037828707883165, 0.4069296840879313, 0.39494109595025556, 0.39810757697066745, 0.39990680199793216, 0.4062895828783577, 0.4000757222739981, 0.4200940498201989, 0.4076236513737424, 0.3974646329393957, 0.3992543834100309, 0.4088022835838285]"
1566,1566,"[0.4220511850547788, 0.40858290404260894, 0.4016938546835664, 0.4048405160502087, 0.4085988651243998, 0.4053806308927948, 0.4072958062215235, 0.41439292570830183, 0.3985036825711042, 0.40420394210488036, 0.4021101651749982, 0.4016442342670062, 0.4072726743593848, 0.39916761256148314, 0.40616588829237776, 0.39849580308694954, 0.40292081224181064, 0.41254365541327126, 0.40354425222970713, 0.39901062127164266]"
1567,1567,"[0.4200002908287164, 0.4063912999229438, 0.4088892767281877, 0.4095371057109201, 0.40725882643643074, 0.41275958350299574, 0.409480878289952, 0.40762987957414626, 0.4197722943597051, 0.4018300045095501, 0.41347817867166936, 0.40370602010094103, 0.416497004246408, 0.4090182050834642, 0.4065526568362272, 0.3925715947085332, 0.40896464462833954, 0.39672498291232206, 0.41291607893320925, 0.4058864588180549]"
