,X,collisions
1545,1545,"[0.34305317324185247, 0.341747572815534, 0.35211495517654295, 0.33075504061620115, 0.33076599462800554, 0.3359223300970874, 0.3249296093724716, 0.33915857605177996, 0.3657076280785786, 0.33399139130716204, 0.3475840642091977, 0.37218032946050034, 0.33658047185993073, 0.34045307443365697, 0.3391695524126994, 0.3657076280785786, 0.3391695524126994, 0.34692556634304206, 0.3365695792880259, 0.3637540453074434]"
1546,1546,"[0.351228978007762, 0.3486529318541997, 0.3421844173485559, 0.36999902972282417, 0.3395970115462984, 0.3415375658979915, 0.344124971700249, 0.35770885216210097, 0.3428201811125485, 0.3492997833047641, 0.3486529318541997, 0.3544745949092791, 0.3395970115462984, 0.3395970115462984, 0.3454710086343498, 0.3505934862058928, 0.3428312687991203, 0.3570620007115366, 0.351228978007762, 0.35316946959896506]"
1547,1547,"[0.3691014867485456, 0.3503668509001584, 0.3555268261150614, 0.35100193923723333, 0.34195216548157725, 0.33873105142376936, 0.36070978376805973, 0.34195216548157725, 0.35812405055108437, 0.3335595849898187, 0.3451953844662077, 0.34972041759591455, 0.34390251785772, 0.334841628959276, 0.34260965124923237, 0.3490739842916707, 0.35812405055108437, 0.34260965124923237, 0.3632955169850351, 0.351669306098704]"
1548,1548,"[0.3236538647889144, 0.35012919896640826, 0.3643410852713178, 0.34433642324214336, 0.35014050841435446, 0.34110655340589774, 0.34884847701799154, 0.34368035143253983, 0.33785529715762275, 0.34626441422526566, 0.3398146054713995, 0.3579433517424022, 0.3482024613198101, 0.34756629307838893, 0.35918472818889496, 0.33980425724345104, 0.35981912144702843, 0.3520671834625323, 0.3469104299234471, 0.3649870801033592]"
1549,1549,"[0.3660544239646212, 0.3337744923980761, 0.34539526776203233, 0.3511943189154293, 0.3447385409941898, 0.34410407049937053, 0.35572484586332676, 0.35506778566817304, 0.3428018076178179, 0.34926885955001774, 0.35895283901998126, 0.3654088253332903, 0.34474966913070143, 0.3634720294392976, 0.321508118402789, 0.3299009006100907, 0.35314245133800315, 0.3402304787113851, 0.35701604312598856, 0.3382936828173924]"
1550,1550,"[0.3529032258064516, 0.3387096774193548, 0.35420497435401144, 0.3464627891222298, 0.35420497435401144, 0.33225806451612905, 0.3606657849746782, 0.3516242459434175, 0.3464627891222298, 0.3529240992226057, 0.33033323655601793, 0.33291396496661185, 0.34907425327398234, 0.352258064516129, 0.3477531533275267, 0.33678505758250266, 0.35807606696990224, 0.3445161290322581, 0.34194651440369045, 0.35549533855930837]"
1551,1551,"[0.3346228239845261, 0.3501079983236081, 0.3578336557059961, 0.34562568499774354, 0.3436603372126761, 0.35849908126752844, 0.3552754585603301, 0.3410812727683033, 0.35913472387891293, 0.3481736999903285, 0.3281859505464393, 0.3520309477756286, 0.33012024887971886, 0.34107027724049, 0.3410812727683033, 0.3359123146357189, 0.3320545472129985, 0.343670416814416, 0.3578451916567265, 0.3481736999903285]"
1552,1552,"[0.33892844485969265, 0.35181545797222846, 0.36082474226804123, 0.35632591256161605, 0.3421501981378266, 0.34600515463917525, 0.3292525773195876, 0.3479493540384677, 0.35117110731660167, 0.3415058474821998, 0.3447164948453608, 0.34666065272721414, 0.3640463917525773, 0.34213917525773196, 0.35632591256161605, 0.327319587628866, 0.3498824060053481, 0.34537195141596055, 0.33054123711340205, 0.35503721125036247]"
1553,1553,"[0.3464374255449306, 0.34642627173213136, 0.3335587108406581, 0.340642003928008, 0.366399433336553, 0.3509336767546684, 0.3393541324575807, 0.34771410173857054, 0.3329040566645203, 0.3393541324575807, 0.34321774686886247, 0.33871019672236713, 0.37283879068868925, 0.3573728267868641, 0.340642003928008, 0.3335587108406581, 0.35930457179652286, 0.3586722045139895, 0.33613445378151263, 0.350944975691426]"
1554,1554,"[0.35458026320023167, 0.35263835263835264, 0.33976833976833976, 0.3481450497120242, 0.32562180250329803, 0.35135135135135137, 0.3404227935261752, 0.35329322050259016, 0.33204633204633205, 0.3455709643167412, 0.3526496991537694, 0.3552237845490524, 0.34235335757263746, 0.3629460407349014, 0.35585585585585583, 0.34684684684684686, 0.34492744296792044, 0.3327005373403263, 0.3597284339907976, 0.343640400270279]"
1555,1555,"[0.3460017362785763, 0.34020386507604744, 0.35112540192926045, 0.35113669249815105, 0.34213318756230104, 0.3337727901218689, 0.3440514469453376, 0.34213318756230104, 0.3492073700118975, 0.32861736334405145, 0.3427652733118971, 0.32991414514936174, 0.35884244372990354, 0.3427762950577189, 0.36205787781350485, 0.3569246599569118, 0.33247588424437297, 0.33440514469453375, 0.35113669249815105, 0.3472780475256439]"
1556,1556,"[0.33164101410623054, 0.3431986889038851, 0.34832904884318766, 0.3361182519280206, 0.352205905979885, 0.3631222082971818, 0.3412596401028278, 0.3528391015135448, 0.3425559947299078, 0.34640102827763497, 0.3605603933035571, 0.36246786632390743, 0.3631222082971818, 0.35411311053984573, 0.3476863753213368, 0.35605257238343135, 0.33868894601542415, 0.34512677142581705, 0.3431986889038851, 0.34191330055593044]"
1557,1557,"[0.3500433539933845, 0.34427282360874734, 0.3494010726099104, 0.3429782587751694, 0.3487587912264363, 0.3551701991008349, 0.3564661678281255, 0.3506856353768586, 0.35067437379576105, 0.34296724470134876, 0.3551816050611773, 0.3506856353768586, 0.34425176621708414, 0.3359131635569543, 0.3551701991008349, 0.3474742284594881, 0.3590352933620219, 0.3468208092485549, 0.3583815028901734, 0.3500433539933845]"
1558,1558,"[0.36329792355338747, 0.365223530922045, 0.3504605410956706, 0.3575211014474149, 0.34147437337526876, 0.36201418530761575, 0.3466093263583555, 0.34853493372701305, 0.33377194390063863, 0.34853493372701305, 0.3549536249558715, 0.37356782951956097, 0.35880483969318655, 0.35238614846432814, 0.3600770218228498, 0.3613723161847299, 0.3254276453031227, 0.36008857793895827, 0.35302801758721397, 0.34853493372701305]"
1559,1559,"[0.348311363417685, 0.35471456061577933, 0.3534430225472273, 0.35023573559126336, 0.35857468167676965, 0.3470284486352994, 0.35793322428557683, 0.3393200769724182, 0.357291766894384, 0.35665030950319127, 0.3508771929824561, 0.35216010776484175, 0.34188582424631175, 0.34060295060936496, 0.3463869912441066, 0.3598460551635664, 0.3528015651560345, 0.34959427820007055, 0.348311363417685, 0.3662721703710831]"
1560,1560,"[0.3557806339946793, 0.3641142344305907, 0.3480880797461457, 0.3512933106830347, 0.3346261098112119, 0.3384615384615385, 0.3596359091054774, 0.3576923076923077, 0.36538461538461536, 0.3461649411840123, 0.3583448187441905, 0.3480880797461457, 0.3634731882432129, 0.34615384615384615, 0.3384723869354787, 0.3576923076923077, 0.35001121830827914, 0.3461649411840123, 0.3294977403121895, 0.36923076923076925]"
1561,1561,"[0.34402126909894615, 0.35875588583875206, 0.31711457766103973, 0.3574746148178994, 0.3401665598975016, 0.3472244466510779, 0.3427290198590647, 0.3414587270572408, 0.36772478298472083, 0.3478650821615042, 0.36258808456117875, 0.33313046542169833, 0.3625996989013101, 0.34593209481101855, 0.35619334379704665, 0.3536308017553413, 0.3510682597136359, 0.34273999807809347, 0.35427143726576765, 0.3510682597136359]"
1562,1562,"[0.34763124199743917, 0.3444412433176478, 0.34764237011428023, 0.35532507442619804, 0.34380101795832135, 0.352752880921895, 0.3425306488268621, 0.34764237011428023, 0.3501920614596671, 0.36427656850192064, 0.3418803418803419, 0.36556868017542177, 0.36492845481609526, 0.3399596658023624, 0.3713188220230474, 0.33675853900573, 0.3322769614904446, 0.3470021447549537, 0.34636191939562727, 0.3470119394385583]"
1563,1563,"[0.3474088291746641, 0.36021625771777727, 0.34997920598867527, 0.3550977318532263, 0.34612923864363404, 0.35380678182981445, 0.34996801023672425, 0.35448787665536435, 0.35573754758629517, 0.34997920598867527, 0.34422086439105537, 0.3435810486579865, 0.3486995745225375, 0.3678940465146038, 0.34038196999264214, 0.3570057581573896, 0.341021785725711, 0.33462362839502224, 0.3493393902556064, 0.34612923864363404]"
1564,1564,"[0.33185204130566837, 0.3516736468557179, 0.3516736468557179, 0.35231305348636466, 0.33631713554987214, 0.3452685421994885, 0.3382461076121359, 0.34144314076536975, 0.3388746803069054, 0.36190415294606604, 0.3452894728429398, 0.3343989769820972, 0.33631713554987214, 0.3555193248297689, 0.3510342402250711, 0.3510342402250711, 0.3535918667476582, 0.34336136065731, 0.3670194059912401, 0.340803734134723]"
1565,1565,"[0.34440894568690095, 0.34634676208427845, 0.3271670021406435, 0.35592191443816096, 0.3361129748554267, 0.3405859612128183, 0.34314195341704207, 0.3495319339276015, 0.3424920127795527, 0.3501597444089457, 0.35335463258785943, 0.3329073482428115, 0.36295089299977634, 0.34314195341704207, 0.355282916387105, 0.33227898654909105, 0.3559105431309904, 0.3495319339276015, 0.343780951468098, 0.3405750798722045]"
1566,1566,"[0.33525974647977264, 0.3442000063858999, 0.3525016762987324, 0.3544174462786168, 0.3499361430395913, 0.36016475621827004, 0.33652618135376755, 0.35823754789272033, 0.34867013633896354, 0.3390912864395415, 0.34678500734308154, 0.3492975734355045, 0.35697180625179603, 0.34867013633896354, 0.34739295635237394, 0.3659120661579233, 0.3639962961780389, 0.34227330779054915, 0.3429228263993103, 0.3326947637292465]"
1567,1567,"[0.3426930440331844, 0.3586585404767223, 0.34077855775366944, 0.3363221545039727, 0.3586585404767223, 0.3382367018730655, 0.32674941765850857, 0.3535530808258081, 0.3452456924058711, 0.35929672293308657, 0.3561058106512652, 0.3375985194167012, 0.3503621685439867, 0.3484365028717294, 0.33696033696033695, 0.3433421615239797, 0.3503621685439867, 0.35291489836944384, 0.3382259093809828, 0.3458948913494368]"
1568,1568,"[0.35714285714285715, 0.3380102040816326, 0.35013871615804076, 0.37054753021461145, 0.3380209828119519, 0.33929653369048757, 0.34886316527950506, 0.34311224489795916, 0.35012755102040816, 0.36672087757900446, 0.3424744897959184, 0.34375, 0.34886316527950506, 0.3533275933543799, 0.3565256209942285, 0.3565051020408163, 0.3329187792978092, 0.3520408163265306, 0.34694983896170156, 0.3456742880831659]"
1569,1569,"[0.36903661684566114, 0.3416297523821664, 0.34481659708722395, 0.36393766531756905, 0.3371681697950859, 0.34610114400433384, 0.34608030592734224, 0.34609133496924693, 0.3696739857866726, 0.34609133496924693, 0.35691523263224983, 0.35565186908441954, 0.3569266069664425, 0.3531023933203735, 0.33906947100063733, 0.34289356277884003, 0.35947608273048853, 0.349915548615316, 0.34481659708722395, 0.3518276554383505]"
1570,1570,"[0.3369637909620713, 0.3458708876078856, 0.352240517213924, 0.34650785056848943, 0.3592471097805663, 0.3573362208987547, 0.35415140609573553, 0.3350425172776203, 0.364342813465397, 0.3452229299363057, 0.34203821656050953, 0.34714481352909327, 0.3426960924811312, 0.3445859872611465, 0.35797318385935856, 0.3624319245835855, 0.36179496162298164, 0.34523392464728175, 0.35797318385935856, 0.3516035542533202]"
1571,1571,"[0.34119481842197397, 0.3545625258601483, 0.3507431808778128, 0.34246793341608583, 0.35646085295989816, 0.37875171074827335, 0.3475603933925332, 0.3666454487587524, 0.343093570973902, 0.33100989846907924, 0.3590184283395398, 0.35965498583659566, 0.3456507209013654, 0.3692033482924345, 0.34246793341608583, 0.3475493316359007, 0.3704764632865464, 0.34245703373647357, 0.3392953757041469, 0.34119481842197397]"
1572,1572,"[0.3543369700054073, 0.3600712445532903, 0.3454308343140685, 0.34289621831366685, 0.3530740116408511, 0.3282442748091603, 0.3486115970609752, 0.35052005470911923, 0.3498839021597379, 0.36005089058524176, 0.3346162409745857, 0.3556184599726472, 0.3276081424936387, 0.3435323303966159, 0.36578771589427145, 0.3486115970609752, 0.346712890811361, 0.3651399491094148, 0.34478371501272265, 0.3555979643765903]"
1573,1573,"[0.3547474490606822, 0.3515575333757152, 0.3420324867287581, 0.36491941892622143, 0.3464827235449315, 0.34710743801652894, 0.3687221869040051, 0.34457547919514286, 0.3566638059820095, 0.3610934520025429, 0.3521932612841704, 0.36809815950920244, 0.3420324867287581, 0.32868177628023776, 0.35284020471089356, 0.3490257160113163, 0.33885374614577707, 0.3547474490606822, 0.3630121745764328, 0.3502972122445087]"
1574,1574,"[0.33863845738428794, 0.35895806861499363, 0.34498094027954257, 0.34498094027954257, 0.3748530766542775, 0.33990914577972614, 0.3589694717112996, 0.3475332761523555, 0.35198068553638934, 0.34942820838627703, 0.3526048284625159, 0.3526048284625159, 0.3360970805934115, 0.3456272435591982, 0.35833412751358046, 0.33736776898884974, 0.3488039645477938, 0.3659667736094787, 0.3322850154070968, 0.3545220623272658]"
1575,1575,"[0.35493190260008256, 0.3498523762659132, 0.353015873015873, 0.36890060001904823, 0.3523809523809524, 0.35428571428571426, 0.3746150671449887, 0.3581066065589384, 0.3612698412698413, 0.3574716657671672, 0.35874154735070957, 0.34477284993174384, 0.35619047619047617, 0.36317460317460315, 0.3625511921013366, 0.34984126984126984, 0.3460427315152862, 0.34477284993174384, 0.3619047619047619, 0.333978856471634]"
1576,1576,"[0.34391954059456203, 0.3477157360406091, 0.34391954059456203, 0.3483613058789936, 0.35851391224340873, 0.34772676798121765, 0.34455407849233793, 0.36295567752784036, 0.33884323741235445, 0.34582315428788984, 0.35850253807106597, 0.3661283670167201, 0.3432949462263253, 0.3661283670167201, 0.3267766497461929, 0.3604060913705584, 0.3604060913705584, 0.3635902154256163, 0.36295567752784036, 0.3610406091370558]"
1577,1577,"[0.34877453311772727, 0.3595434369055168, 0.3646365048666815, 0.34877453311772727, 0.3462270133164236, 0.3348129359543437, 0.34496972002917026, 0.37666455294863666, 0.3506864081671475, 0.34876347495244137, 0.3519452106915248, 0.3437014489996512, 0.3519452106915248, 0.3563841592948413, 0.35384761723580327, 0.3392625003963347, 0.34242232086239693, 0.35067693966200575, 0.3595548368686388, 0.3684327340752719]"
1578,1578,"[0.3555245730219589, 0.35868187579214195, 0.32953105196451205, 0.36503057764821445, 0.34474017743979724, 0.35297845373891, 0.35299895440575396, 0.347286035679204, 0.3333438955606958, 0.3479197693209544, 0.3669201520912547, 0.35108843752970625, 0.34918723660445516, 0.3485424588086185, 0.35742577394721, 0.35425710573845814, 0.34855350296270476, 0.34538483475395293, 0.3593269748724611, 0.3580595075889604]"
1579,1579,"[0.3553289848647964, 0.37682077264091196, 0.35276607872320215, 0.3590994015009975, 0.36859938566769057, 0.36668777707409755, 0.3318661135564774, 0.3609993983343361, 0.36985433818872704, 0.3616414933029353, 0.34073276544539094, 0.3343888537048765, 0.3476994205009658, 0.3470550981633945, 0.35022165927802407, 0.35846606922321794, 0.3552994078343203, 0.36479939200101336, 0.3692327179454701, 0.36035465484483853]"
1580,1580,"[0.3563494826113098, 0.338618310706035, 0.3493670886075949, 0.3512658227848101, 0.35632911392405064, 0.34304883065919806, 0.34367088607594937, 0.360126582278481, 0.3493670886075949, 0.33039020222158927, 0.3468354430379747, 0.36902727675463576, 0.3525428019874047, 0.35001107629988293, 0.3613924050632911, 0.35822784810126584, 0.3556962025316456, 0.34368176208107853, 0.35697332194056774, 0.3594936708860759]"
1581,1581,"[0.3630613535736875, 0.3573800562952655, 0.3485135989879823, 0.3466270280527531, 0.3668680223916, 0.34410676449195154, 0.3744583952686676, 0.35674752522217656, 0.36179633143580014, 0.3700306777570448, 0.3655913978494624, 0.34978968341819794, 0.3567362428842505, 0.36244030487997725, 0.33396584440227706, 0.35989879822896903, 0.33144628229861794, 0.35484993200290965, 0.35484993200290965, 0.38078370599955724]"
1582,1582,"[0.33882233951768387, 0.35336135781788297, 0.3647397199658649, 0.34388925760879874, 0.36347545750497806, 0.34767217674389206, 0.35273853544451816, 0.35272922658743955, 0.35272922658743955, 0.3552465233881163, 0.3729574259616296, 0.34767217674389206, 0.33819020828724045, 0.3527180783817952, 0.3520859671302149, 0.35272922658743955, 0.369164638578969, 0.3584184076614305, 0.35651074589127685, 0.3305941845764855]"
1583,1583,"[0.3556538218572331, 0.3594554471082473, 0.35819198332227803, 0.35249526216045485, 0.36577276603809344, 0.3506112006064626, 0.3556538218572331, 0.35123183828174354, 0.3544015919643703, 0.3562967876433242, 0.3569172457359444, 0.34933670246367654, 0.37019488928898575, 0.35186355022109916, 0.3531474053251635, 0.3556650557503396, 0.36703622982406264, 0.35313812817840107, 0.36007580543272266, 0.3506112006064626]"
1584,1584,"[0.36743584077780234, 0.3491271820448878, 0.36175384324000126, 0.3560718457022002, 0.37436868686868685, 0.3503898481643991, 0.369949494949495, 0.3510211812241548, 0.34976799974748274, 0.3522727272727273, 0.35985984406073424, 0.3630050505050505, 0.3503787878787879, 0.36427917547902394, 0.36617317465829097, 0.3459705167461094, 0.37374917137535907, 0.3592285110009786, 0.34723318286562077, 0.339025853088797]"
1585,1585,"[0.3400738193633869, 0.3325026026057604, 0.3627874696362661, 0.33817034700315457, 0.3596327959872551, 0.35331230283911674, 0.3489069055806177, 0.3470141013912111, 0.36971608832807573, 0.3602637307170573, 0.3501687750402221, 0.3665730780150793, 0.33755008044417806, 0.35141955835962146, 0.3489164379672566, 0.3501987256324522, 0.35141955835962146, 0.35962145110410093, 0.3432284930123979, 0.3533234486892331]"
1586,1586,"[0.3455233291298865, 0.3549922759229484, 0.3606671080424982, 0.3682335508685646, 0.3676030139663924, 0.3499479807055708, 0.3682335508685646, 0.35183959141208737, 0.34489281210592687, 0.3650693568726356, 0.3373372426621268, 0.350578517607743, 0.3587754973359816, 0.3625587187490148, 0.349936948297604, 0.3417402269861286, 0.3575234072065824, 0.3619167717528373, 0.350578517607743, 0.3524701283142596]"
1587,1587,"[0.3610586011342155, 0.3635905353035697, 0.36042848141146816, 0.3553987208166609, 0.3553987208166609, 0.3516178833611645, 0.3484671854815842, 0.35476858124074484, 0.36043983742398944, 0.35664776307498425, 0.36798991808443604, 0.3484767335622696, 0.3780718336483932, 0.356028860392577, 0.3579192791203252, 0.3390150918428432, 0.3598096978480734, 0.3352342543873468, 0.35664776307498425, 0.34916834677419356]"
1588,1588,"[0.34887748354797066, 0.34950722629805725, 0.3438287153652393, 0.37343745080134766, 0.36714002330048173, 0.3558046537989231, 0.3413098236775819, 0.3702770780856423, 0.3570641392990963, 0.3532856827985768, 0.3469882552977109, 0.35013696904814384, 0.3520261972984036, 0.3444692842973645, 0.3501259445843829, 0.3809823677581864, 0.36712846347607053, 0.33628262854623886, 0.3539154255486634, 0.3532856827985768]"
1589,1589,"[0.35997482693517935, 0.3436231473614651, 0.35871617369414727, 0.34235368156073004, 0.3461405330564209, 0.34927627438640657, 0.36752674638137195, 0.35180465087007146, 0.3436231473614651, 0.35621007583624403, 0.3668974197608559, 0.3574575204531152, 0.3555807294125051, 0.36123348017621143, 0.3662796186160672, 0.3656387665198238, 0.356839422259983, 0.3650209257685893, 0.3643801132787917, 0.34927627438640657]"
1590,1590,"[0.3641509433962264, 0.3522012578616352, 0.34340702537815654, 0.33900437120664173, 0.35157232704402513, 0.3490566037735849, 0.34276729559748426, 0.34153014056161757, 0.36039747177761705, 0.3541083613722839, 0.3408912229944338, 0.3534591194968553, 0.3534702349130476, 0.3540991855089783, 0.3591307902764238, 0.35975974087235446, 0.35598603729677036, 0.35284128431711687, 0.3459228277618793, 0.36354202698028365]"
1591,1591,"[0.3532369578881207, 0.3563908356642258, 0.36140791954745444, 0.3708476067758258, 0.3683218101822753, 0.358276501461391, 0.35953361199283446, 0.3519798868636078, 0.3469625066783997, 0.35828540900663086, 0.3551337251327823, 0.3368950345694532, 0.34820867379006915, 0.34947672774128663, 0.34762114260574445, 0.35261950406989534, 0.343819730349791, 0.3551337251327823, 0.33313429083252144, 0.34695160276555626]"
1592,1592,"[0.3442319168315588, 0.36620603015075376, 0.34045226130653267, 0.3567951254750463, 0.36998649455070826, 0.3668456923898364, 0.35805144633939506, 0.34926666876040324, 0.33669399164546626, 0.3693467336683417, 0.3787807406011495, 0.366217531957662, 0.34486007726373313, 0.36370489022896446, 0.3542824837463488, 0.3498853607211282, 0.3574232859072207, 0.36935833411853386, 0.3599246231155779, 0.3517698420176513]"
1593,1593,"[0.37038199566841395, 0.3609655042531153, 0.357187696170747, 0.3484101823660504, 0.3622210364418218, 0.3609655042531153, 0.3540489642184557, 0.3553246916292646, 0.3578266737813491, 0.3370998116760829, 0.36849869738535423, 0.3609655042531153, 0.3553156094039361, 0.3766478342749529, 0.365359866913588, 0.34714375392341495, 0.35844318895166355, 0.35594337549828936, 0.35343231112087636, 0.36474059194626657]"
1594,1594,"[0.3607878806887683, 0.34441656210790467, 0.34317262147495214, 0.35383794974748267, 0.3469368549829041, 0.352583205244832, 0.3431824597722782, 0.3481915994855548, 0.3663853947739891, 0.3500737162395307, 0.3569837834446849, 0.35383794974748267, 0.35131744040150564, 0.3576111163388852, 0.3582183186951067, 0.3550926942501333, 0.36260978670012545, 0.3550926942501333, 0.35822955550675994, 0.35572006650145865]"
1595,1595,"[0.3674096366657262, 0.354858934169279, 0.3467084639498433, 0.3511081852095677, 0.34545454545454546, 0.3523510971786834, 0.36426332288401253, 0.34984326018808776, 0.3598858898398069, 0.35925891093764695, 0.35925891093764695, 0.34860026960092794, 0.34357366771159875, 0.353625278204445, 0.36614420062695924, 0.35737797423116713, 0.33543371265556915, 0.3554970375246873, 0.3385579937304075, 0.3498542274052478]"
1596,1596,"[0.3558897243107769, 0.36654135338345867, 0.37093893918982423, 0.3565274601334628, 0.37092731829573933, 0.3558897243107769, 0.3565274601334628, 0.3627933205927504, 0.36780600896018045, 0.3508771929824561, 0.3558897243107769, 0.360295730083644, 0.3408521303258145, 0.3527679438578903, 0.36091356245496414, 0.3540211159497478, 0.3640464926846079, 0.3477552554904602, 0.3652996647764654, 0.3389830508474576]"
1597,1597,"[0.36694949747957045, 0.35630420489057263, 0.36632330379786465, 0.3575453976205385, 0.36319233538933593, 0.35693039857227843, 0.35693039857227843, 0.3318826513040483, 0.35504070131496557, 0.34878988071010364, 0.3713328532515107, 0.3494160743918094, 0.3425172197871008, 0.3638469726379062, 0.3487789605510332, 0.3431541375747519, 0.3506574827802129, 0.34189104571070755, 0.3675756911612762, 0.35566687539135877]"
1598,1598,"[0.3454425983291092, 0.3648424543946932, 0.35608122907475204, 0.3385587784348697, 0.3642052565707134, 0.35670703088331923, 0.3660826032540676, 0.35045837113982664, 0.3529522200319159, 0.360450563204005, 0.3429393910948403, 0.3485716073719453, 0.3548296254576176, 0.35232641822334865, 0.35608122907475204, 0.35232641822334865, 0.3648424543946932, 0.37235207609749993, 0.3404255319148936, 0.37610688694890326]"
1599,1599,"[0.36211263641764907, 0.3514806591825886, 0.325838831733325, 0.35585853216173113, 0.35713839034456885, 0.34773771927081704, 0.3483536070546296, 0.34397573407548704, 0.3545966228893058, 0.35710935301291474, 0.34710278620344603, 0.3521153184703418, 0.3621013133208255, 0.35710935301291474, 0.35021888680425267, 0.3514806591825886, 0.3514696685428393, 0.3614872259920573, 0.3489790174802214, 0.35898558428969013]"
1600,1600,"[0.36, 0.34126066439576236, 0.35251101596924905, 0.3468858401825057, 0.35251101596924905, 0.354375, 0.356875, 0.3650114066064565, 0.34626082065064534, 0.3400106253320416, 0.3581361917559924, 0.363125, 0.35375, 0.3493953313958939, 0.356875, 0.34751085971436607, 0.3537610550329698, 0.3487608987780868, 0.3387605862683209, 0.3643863870745961]"
1601,1601,"[0.3591617477122958, 0.36477201748906934, 0.352290827321278, 0.3510306058713304, 0.34354601955089165, 0.3691639861340995, 0.35165521549031853, 0.34729379430962865, 0.36228489334457664, 0.3472829481574016, 0.3535400855741903, 0.36477201748906934, 0.36415878072394514, 0.3616602642181205, 0.35165521549031853, 0.3629379801386547, 0.3554139729535588, 0.3529044347282948, 0.3554139729535588, 0.35352904434728294]"
1602,1602,"[0.3739076154806492, 0.3708061546144003, 0.3552011485284479, 0.3570536828963795, 0.3576890664502637, 0.3664284153687693, 0.3370891725709292, 0.3576890664502637, 0.3477012391148288, 0.367052654577234, 0.3570536828963795, 0.35518102372034954, 0.36455569774337526, 0.3564405880333344, 0.36393995193658124, 0.35019819594868756, 0.35394363119947564, 0.3595705502325146, 0.3608102624925872, 0.3707865168539326]"
1603,1603,"[0.3668236688605384, 0.3518512742131695, 0.3593374715368539, 0.33812657911974797, 0.3449889266664587, 0.34747348721147847, 0.3387504288967217, 0.3767935121646912, 0.36618839675608233, 0.3543466733210643, 0.35309897376711685, 0.3568309419837804, 0.3574659222059328, 0.36743605739238927, 0.35808977198290654, 0.34809731752963197, 0.3711906172993543, 0.35372282354409057, 0.3543466733210643, 0.36246530052088205]"
1604,1604,"[0.35224438902743144, 0.3566285340232536, 0.35100844789426106, 0.3771938027993391, 0.3472568578553616, 0.35537267371177406, 0.3721945137157107, 0.3572430562049939, 0.3584788029925187, 0.3572430562049939, 0.3610124057103672, 0.34663341645885287, 0.3478802992518703, 0.34040961376601514, 0.3616159097284997, 0.36721842950216654, 0.37532342030611926, 0.35100844789426106, 0.35474921288070077, 0.34726768290782134]"
1605,1605,"[0.3551512508177825, 0.36823577058475343, 0.367620946387963, 0.34579439252336447, 0.3582666126670613, 0.3613707165109034, 0.36512040873547463, 0.35577432318763824, 0.34953271028037386, 0.34890965732087226, 0.3613819745163401, 0.35390510607807096, 0.34767438237951337, 0.36636655347518615, 0.35514018691588783, 0.3701049876943207, 0.38006230529595014, 0.356386292834891, 0.37571263902302254, 0.3688588429546092]"
1606,1606,"[0.35867501011799136, 0.34932594414521, 0.3580323785803238, 0.355552788069367, 0.3636476851707712, 0.3680064759176811, 0.3549190535491905, 0.3487032597527943, 0.35617547246178277, 0.35306205049970424, 0.35742084124661416, 0.35742084124661416, 0.35554171855541716, 0.3549301036769513, 0.35742084124661416, 0.35306205049970424, 0.3630250007783555, 0.3792147949811638, 0.3480805753603786, 0.34060836265139016]"
1607,1607,"[0.3603099038551293, 0.3615544976508292, 0.35594275046670815, 0.3721335449142786, 0.3721335449142786, 0.3603099038551293, 0.3578207162637294, 0.37711192009707833, 0.3528423410809297, 0.36963285625388925, 0.3596876069572793, 0.35034225264467955, 0.3683997635271788, 0.35034225264467955, 0.35594275046670815, 0.3671551697314789, 0.3491085596938299, 0.3484956908621387, 0.3596963380106406, 0.34475248140888015]"
1608,1608,"[0.33583133803911813, 0.36069651741293535, 0.3563543642526198, 0.3712686567164179, 0.36691542288557216, 0.3687925619577723, 0.3644391927609689, 0.36941447184302995, 0.3687925619577723, 0.34391616654746726, 0.37252402126931805, 0.35946391367890795, 0.3681706520725147, 0.3588420037936503, 0.3600945244239918, 0.3607077334494232, 0.3656716417910448, 0.35883084577114427, 0.3582089552238806, 0.3818526695481825]"
1609,1609,"[0.3586189751079897, 0.3586189751079897, 0.36482287134866376, 0.35489885336067867, 0.3511497824735861, 0.37104944218279, 0.346177750155376, 0.3374766935985084, 0.3592404984617297, 0.36234811523042976, 0.35738479226873, 0.3499176481556294, 0.3536357986326911, 0.36545573199912984, 0.3530252649243295, 0.3573648228713487, 0.3474315547406694, 0.3704164077066501, 0.37105745626301234, 0.3499176481556294]"
1610,1610,"[0.3490885376230552, 0.3440993788819876, 0.342867790925184, 0.3465946147395882, 0.3621230472996056, 0.3459734774371875, 0.36025963539240347, 0.3583962234852014, 0.36335403726708076, 0.371440106835616, 0.3453523401347868, 0.36957669492841394, 0.34783688934438955, 0.3465946147395882, 0.3565328115779993, 0.37268238144041743, 0.37889375446442436, 0.35156371315879376, 0.3596273291925466, 0.35094257585639305]"
1611,1611,"[0.35134547937552374, 0.3631397622520873, 0.36065675533070546, 0.35940409683426444, 0.35940409683426444, 0.3656227691734691, 0.36250775915580385, 0.3501039759148329, 0.3761638733705773, 0.35134547937552374, 0.3569322449486328, 0.36065675533070546, 0.3501039759148329, 0.36003600360036003, 0.3575418994413408, 0.3600248292985723, 0.36251901052174185, 0.36189825879139637, 0.32774674115456237, 0.3569322449486328]"
